Date,Time,Open,High,Low,Close
11/14/2019,9:20,1468.465,1468.948,1468.465,1468.848
11/14/2019,9:21,1468.845,1469.048,1468.805,1468.875
11/14/2019,9:22,1468.875,1468.915,1468.605,1468.765
11/14/2019,9:23,1468.745,1469.055,1468.615,1469.055
11/14/2019,9:24,1469.048,1469.165,1468.848,1469.055
11/14/2019,9:25,1469.058,1469.248,1468.965,1469.025
11/14/2019,9:26,1468.985,1469.125,1468.915,1469.018
11/14/2019,9:27,1469.005,1469.258,1468.915,1469.135
11/14/2019,9:28,1469.138,1469.175,1468.785,1468.848
11/14/2019,9:29,1468.905,1468.975,1468.648,1468.768
11/14/2019,9:30,1468.735,1469.245,1468.655,1469.155
11/14/2019,9:31,1469.168,1469.168,1467.985,1468.468
11/14/2019,9:32,1468.445,1468.888,1467.678,1467.978
11/14/2019,9:33,1467.975,1468.385,1467.605,1468.298
11/14/2019,9:34,1468.285,1468.468,1468.115,1468.198
11/14/2019,9:35,1468.195,1468.195,1467.528,1467.745
11/14/2019,9:36,1467.715,1467.798,1467.405,1467.635
11/14/2019,9:37,1467.655,1467.835,1467.515,1467.768
11/14/2019,9:38,1467.768,1468.058,1467.768,1467.935
11/14/2019,9:39,1467.948,1468.295,1467.935,1468.295
11/14/2019,9:40,1468.278,1468.548,1468.015,1468.335
11/14/2019,9:41,1468.348,1468.735,1468.348,1468.545
11/14/2019,9:42,1468.545,1468.958,1468.465,1468.915
11/14/2019,9:43,1468.925,1469.648,1468.835,1469.595
11/14/2019,9:44,1469.608,1469.648,1469.048,1469.105
11/14/2019,9:45,1469.105,1469.148,1468.418,1468.485
11/14/2019,9:46,1468.485,1468.728,1468.095,1468.348
11/14/2019,9:47,1468.335,1468.425,1467.755,1467.905
11/14/2019,9:48,1467.895,1468.248,1467.848,1468.208
11/14/2019,9:49,1468.205,1468.318,1467.945,1468.148
11/14/2019,9:50,1468.148,1468.198,1467.858,1467.948
11/14/2019,9:51,1467.948,1467.948,1467.725,1467.848
11/14/2019,9:52,1467.848,1467.848,1467.625,1467.648
11/14/2019,9:53,1467.648,1468.248,1467.648,1468.108
11/14/2019,9:54,1468.145,1468.248,1467.788,1467.848
11/14/2019,9:55,1467.825,1468.375,1467.795,1468.275
11/14/2019,9:56,1468.248,1468.275,1467.955,1468.065
11/14/2019,9:57,1468.065,1468.218,1467.905,1468.208
11/14/2019,9:58,1468.168,1468.188,1467.755,1467.818
11/14/2019,9:59,1467.815,1467.948,1467.635,1467.635
11/14/2019,10:00,1467.635,1467.895,1467.218,1467.508
11/14/2019,10:01,1467.498,1467.748,1466.448,1466.915
11/14/2019,10:02,1466.848,1466.925,1466.498,1466.768
11/14/2019,10:03,1466.768,1466.768,1464.985,1465.248
11/14/2019,10:04,1465.265,1465.948,1465.215,1465.465
11/14/2019,10:05,1465.475,1466.065,1465.275,1465.535
11/14/2019,10:06,1465.545,1465.688,1464.928,1465.665
11/14/2019,10:07,1465.665,1466.188,1465.585,1466.095
11/14/2019,10:08,1466.075,1466.075,1465.505,1465.798
11/14/2019,10:09,1465.795,1465.908,1465.395,1465.418
11/14/2019,10:10,1465.408,1465.908,1465.405,1465.715
11/14/2019,10:11,1465.705,1465.788,1465.375,1465.418
11/14/2019,10:12,1465.428,1466.205,1465.418,1466.075
11/14/2019,10:13,1466.095,1466.328,1465.865,1465.995
11/14/2019,10:14,1465.995,1466.208,1465.808,1466.208
11/14/2019,10:15,1466.198,1466.538,1465.998,1465.998
11/14/2019,10:16,1466.005,1466.138,1465.698,1465.915
11/14/2019,10:17,1465.915,1466.105,1465.515,1465.705
11/14/2019,10:18,1465.705,1465.705,1465.185,1465.185
11/14/2019,10:19,1465.185,1465.278,1464.975,1465.035
11/14/2019,10:20,1465.035,1465.228,1464.575,1465.228
11/14/2019,10:21,1465.245,1465.628,1465.165,1465.485
11/14/2019,10:22,1465.485,1466.075,1465.435,1465.965
11/14/2019,10:23,1465.998,1466.055,1465.775,1465.775
11/14/2019,10:24,1465.775,1465.965,1465.448,1465.455
11/14/2019,10:25,1465.465,1465.848,1465.265,1465.468
11/14/2019,10:26,1465.478,1465.878,1465.348,1465.848
11/14/2019,10:27,1465.848,1466.038,1465.728,1465.865
11/14/2019,10:28,1465.848,1465.975,1465.835,1465.855
11/14/2019,10:29,1465.855,1466.065,1465.655,1465.775
11/14/2019,10:30,1465.775,1465.775,1465.228,1465.555
11/14/2019,10:31,1465.548,1465.775,1465.375,1465.548
11/14/2019,10:32,1465.548,1465.948,1465.548,1465.948
11/14/2019,10:33,1465.955,1466.188,1465.848,1465.988
11/14/2019,10:34,1465.965,1466.448,1465.638,1466.388
11/14/2019,10:35,1466.388,1466.488,1466.045,1466.488
11/14/2019,10:36,1466.445,1466.465,1466.038,1466.245
11/14/2019,10:37,1466.245,1466.245,1465.798,1465.835
11/14/2019,10:38,1465.855,1466.345,1465.835,1466.028
11/14/2019,10:39,1466.028,1466.105,1465.635,1465.655
11/14/2019,10:40,1465.655,1465.905,1465.435,1465.445
11/14/2019,10:41,1465.445,1465.598,1465.235,1465.545
11/14/2019,10:42,1465.545,1465.655,1465.405,1465.518
11/14/2019,10:43,1465.518,1465.725,1465.518,1465.635
11/14/2019,10:44,1465.635,1466.018,1465.635,1465.825
11/14/2019,10:45,1465.888,1466.688,1465.835,1466.688
11/14/2019,10:46,1466.685,1466.718,1466.425,1466.518
11/14/2019,10:47,1466.518,1466.685,1466.305,1466.308
11/14/2019,10:48,1466.308,1466.468,1466.308,1466.345
11/14/2019,10:49,1466.355,1466.755,1466.308,1466.668
11/14/2019,10:50,1466.668,1466.92,1466.625,1466.745
11/14/2019,10:51,1466.735,1467.068,1466.725,1466.945
11/14/2019,10:52,1466.945,1467.408,1466.795,1467.235
11/14/2019,10:53,1467.155,1467.368,1467.115,1467.315
11/14/2019,10:54,1467.335,1467.545,1467.268,1467.468
11/14/2019,10:55,1467.435,1468.515,1467.425,1468.425
11/14/2019,10:56,1468.425,1468.728,1468.205,1468.668
11/14/2019,10:57,1468.638,1469.048,1468.625,1469.015
11/14/2019,10:58,1468.995,1469.888,1468.995,1469.758
11/14/2019,10:59,1469.768,1469.858,1469.365,1469.385
11/14/2019,11:00,1469.465,1470.908,1469.458,1470.148
11/14/2019,11:01,1470.148,1470.588,1470.058,1470.388
11/14/2019,11:02,1470.398,1470.458,1469.698,1470.328
11/14/2019,11:03,1470.335,1470.708,1470.208,1470.208
11/14/2019,11:04,1470.208,1470.298,1469.208,1469.208
11/14/2019,11:05,1469.205,1469.548,1469.205,1469.398
11/14/2019,11:06,1469.398,1469.688,1469.398,1469.498
11/14/2019,11:07,1469.498,1469.748,1469.448,1469.598
11/14/2019,11:08,1469.598,1469.728,1469.298,1469.398
11/14/2019,11:09,1469.398,1469.468,1469.165,1469.398
11/14/2019,11:10,1469.398,1469.868,1469.268,1469.698
11/14/2019,11:11,1469.768,1470.298,1469.698,1470.198
11/14/2019,11:12,1470.198,1471.145,1470.188,1471.088
11/14/2019,11:13,1471.098,1471.788,1471.035,1471.455
11/14/2019,11:14,1471.455,1471.548,1470.888,1471.168
11/14/2019,11:15,1471.168,1471.678,1470.668,1470.758
11/14/2019,11:16,1470.848,1471.368,1470.598,1470.598
11/14/2019,11:17,1470.598,1470.998,1470.548,1470.988
11/14/2019,11:18,1470.988,1471.228,1470.718,1470.835
11/14/2019,11:19,1470.888,1471.398,1470.888,1470.998
11/14/2019,11:20,1470.998,1471.208,1470.788,1471.135
11/14/2019,11:21,1471.115,1471.198,1470.808,1470.918
11/14/2019,11:22,1470.915,1471.288,1470.898,1471.188
11/14/2019,11:23,1471.125,1471.188,1470.645,1470.745
11/14/2019,11:24,1470.748,1470.888,1470.688,1470.818
11/14/2019,11:25,1470.828,1471.008,1470.688,1470.935
11/14/2019,11:26,1470.935,1471.308,1470.855,1470.908
11/14/2019,11:27,1470.915,1471.308,1470.908,1471.308
11/14/2019,11:28,1471.288,1471.535,1471.045,1471.445
11/14/2019,11:29,1471.455,1471.968,1471.445,1471.948
11/14/2019,11:30,1471.945,1472.008,1471.518,1471.948
11/14/2019,11:31,1471.938,1472.008,1471.718,1471.908
11/14/2019,11:32,1471.838,1472.308,1471.628,1472.138
11/14/2019,11:33,1472.128,1472.308,1471.618,1471.708
11/14/2019,11:34,1471.625,1471.628,1471.238,1471.408
11/14/2019,11:35,1471.368,1471.668,1471.328,1471.545
11/14/2019,11:36,1471.565,1471.675,1471.435,1471.508
11/14/2019,11:37,1471.465,1471.835,1471.445,1471.818
11/14/2019,11:38,1471.808,1472.008,1471.625,1471.908
11/14/2019,11:39,1471.865,1471.948,1471.755,1471.835
11/14/2019,11:40,1471.838,1472.148,1471.775,1472.048
11/14/2019,11:41,1472.048,1472.808,1471.955,1472.678
11/14/2019,11:42,1472.668,1473.588,1472.638,1473.415
11/14/2019,11:43,1473.395,1473.648,1473.255,1473.548
11/14/2019,11:44,1473.555,1473.798,1473.205,1473.675
11/14/2019,11:45,1473.675,1473.758,1473.245,1473.355
11/14/2019,11:46,1473.398,1473.548,1473.088,1473.405
11/14/2019,11:47,1473.405,1473.728,1473.298,1473.705
11/14/2019,11:48,1473.675,1474.128,1473.628,1473.895
11/14/2019,11:49,1473.905,1474.098,1473.328,1473.338
11/14/2019,11:50,1473.338,1473.488,1473.185,1473.298
11/14/2019,11:51,1473.295,1473.305,1472.865,1472.925
11/14/2019,11:52,1472.928,1473.175,1472.895,1473.105
11/14/2019,11:53,1473.095,1473.095,1472.655,1472.765
11/14/2019,11:54,1472.768,1473.005,1472.745,1472.968
11/14/2019,11:55,1472.955,1473.068,1472.695,1472.908
11/14/2019,11:56,1472.915,1473.375,1472.905,1473.305
11/14/2019,11:57,1473.305,1473.775,1473.285,1473.485
11/14/2019,11:58,1473.488,1473.508,1473.208,1473.468
11/14/2019,11:59,1473.388,1473.508,1473.268,1473.328
11/14/2019,12:00,1473.318,1473.618,1473.218,1473.375
11/14/2019,12:01,1473.383,1473.568,1473.268,1473.305
11/14/2019,12:02,1473.295,1473.385,1473.195,1473.195
11/14/2019,12:03,1473.185,1473.268,1473.005,1473.015
11/14/2019,12:04,1473.015,1473.068,1472.795,1472.878
11/14/2019,12:05,1472.878,1472.965,1472.748,1472.748
11/14/2019,12:06,1472.758,1472.908,1472.578,1472.605
11/14/2019,12:07,1472.605,1472.695,1472.368,1472.378
11/14/2019,12:08,1472.368,1472.548,1472.185,1472.398
11/14/2019,12:09,1472.388,1472.465,1472.248,1472.455
11/14/2019,12:10,1472.455,1472.655,1472.405,1472.485
11/14/2019,12:11,1472.505,1472.775,1472.498,1472.705
11/14/2019,12:12,1472.698,1472.705,1472.598,1472.615
11/14/2019,12:13,1472.648,1472.748,1472.285,1472.305
11/14/2019,12:14,1472.305,1472.698,1472.285,1472.548
11/14/2019,12:15,1472.548,1472.598,1472.355,1472.485
11/14/2019,12:16,1472.485,1472.498,1472.195,1472.295
11/14/2019,12:17,1472.295,1472.385,1472.265,1472.295
11/14/2019,12:18,1472.295,1472.348,1472.048,1472.248
11/14/2019,12:19,1472.265,1472.298,1472.148,1472.198
11/14/2019,12:20,1472.095,1472.098,1471.698,1472.018
11/14/2019,12:21,1472.008,1472.098,1471.858,1471.858
11/14/2019,12:22,1471.858,1472.118,1471.858,1472.098
11/14/2019,12:23,1472.028,1472.388,1472.018,1472.288
11/14/2019,12:24,1472.288,1472.488,1472.235,1472.288
11/14/2019,12:25,1472.288,1472.395,1472.165,1472.165
11/14/2019,12:26,1472.165,1472.195,1472.075,1472.088
11/14/2019,12:27,1472.105,1472.175,1471.958,1472.055
11/14/2019,12:28,1472.055,1472.095,1471.965,1472.015
11/14/2019,12:29,1472.035,1472.088,1471.845,1471.988
11/14/2019,12:30,1471.955,1472.035,1471.785,1471.988
11/14/2019,12:31,1472.005,1472.165,1471.995,1472.135
11/14/2019,12:32,1472.088,1472.288,1472.015,1472.225
11/14/2019,12:33,1472.225,1472.305,1472.025,1472.025
11/14/2019,12:34,1472.025,1472.025,1471.805,1471.845
11/14/2019,12:35,1471.888,1472.005,1471.815,1471.965
11/14/2019,12:36,1471.988,1472.088,1471.888,1471.955
11/14/2019,12:37,1471.925,1472.035,1471.678,1471.678
11/14/2019,12:38,1471.678,1471.678,1471.585,1471.658
11/14/2019,12:39,1471.668,1471.808,1471.585,1471.585
11/14/2019,12:40,1471.585,1471.608,1471.408,1471.535
11/14/2019,12:41,1471.535,1471.545,1471.395,1471.395
11/14/2019,12:42,1471.395,1471.415,1471.325,1471.355
11/14/2019,12:43,1471.355,1471.555,1470.768,1470.768
11/14/2019,12:44,1470.768,1471.008,1470.768,1470.918
11/14/2019,12:45,1470.908,1471.148,1470.808,1471.108
11/14/2019,12:46,1471.108,1471.165,1470.918,1471.165
11/14/2019,12:47,1471.145,1471.408,1471.075,1471.325
11/14/2019,12:48,1471.408,1471.508,1471.308,1471.465
11/14/2019,12:49,1471.508,1471.625,1471.455,1471.455
11/14/2019,12:50,1471.455,1471.648,1471.355,1471.595
11/14/2019,12:51,1471.608,1471.675,1471.535,1471.675
11/14/2019,12:52,1471.655,1472.135,1471.635,1472.008
11/14/2019,12:53,1472.008,1472.185,1471.965,1472.035
11/14/2019,12:54,1472.035,1472.165,1471.855,1472.108
11/14/2019,12:55,1472.108,1472.308,1472.065,1472.275
11/14/2019,12:56,1472.295,1472.295,1471.955,1472.008
11/14/2019,12:57,1471.965,1472.055,1471.885,1472.008
11/14/2019,12:58,1472.008,1472.275,1472.008,1472.195
11/14/2019,12:59,1472.195,1472.285,1472.035,1472.285
11/14/2019,13:00,1472.285,1472.315,1471.948,1472.008
11/14/2019,13:01,1472.015,1472.035,1471.875,1471.875
11/14/2019,13:02,1471.908,1472.155,1471.815,1472.075
11/14/2019,13:03,1472.108,1472.108,1471.855,1471.875
11/14/2019,13:04,1471.875,1471.908,1471.555,1471.575
11/14/2019,13:05,1471.565,1471.575,1471.245,1471.345
11/14/2019,13:06,1471.345,1471.508,1471.238,1471.445
11/14/2019,13:07,1471.425,1471.558,1471.355,1471.508
11/14/2019,13:08,1471.485,1471.655,1471.485,1471.608
11/14/2019,13:09,1471.635,1471.708,1471.625,1471.628
11/14/2019,13:10,1471.638,1471.735,1471.508,1471.508
11/14/2019,13:11,1471.455,1471.708,1471.428,1471.608
11/14/2019,13:12,1471.565,1471.608,1471.408,1471.408
11/14/2019,13:13,1471.405,1471.428,1471.358,1471.415
11/14/2019,13:14,1471.425,1471.795,1471.425,1471.785
11/14/2019,13:15,1471.795,1472.015,1471.785,1472.008
11/14/2019,13:16,1472.015,1472.215,1472.015,1472.215
11/14/2019,13:17,1472.215,1472.408,1472.125,1472.375
11/14/2019,13:18,1472.408,1472.765,1472.345,1472.633
11/14/2019,13:19,1472.843,1472.915,1472.388,1472.455
11/14/2019,13:20,1472.448,1472.888,1472.448,1472.888
11/14/2019,13:21,1472.888,1472.895,1472.608,1472.775
11/14/2019,13:22,1472.775,1472.875,1472.648,1472.765
11/14/2019,13:23,1472.765,1473.108,1472.748,1472.955
11/14/2019,13:24,1472.955,1473.108,1472.935,1472.935
11/14/2019,13:25,1472.938,1473.318,1472.928,1473.128
11/14/2019,13:26,1473.118,1473.258,1473.118,1473.138
11/14/2019,13:27,1473.128,1473.308,1473.118,1473.308
11/14/2019,13:28,1473.248,1473.258,1472.838,1472.928
11/14/2019,13:29,1472.918,1472.918,1472.438,1472.508
11/14/2019,13:30,1472.508,1472.908,1472.425,1472.808
11/14/2019,13:31,1472.808,1472.808,1472.388,1472.435
11/14/2019,13:32,1472.455,1472.708,1472.455,1472.708
11/14/2019,13:33,1472.708,1472.708,1472.388,1472.445
11/14/2019,13:34,1472.448,1472.615,1472.448,1472.585
11/14/2019,13:35,1472.608,1472.815,1472.428,1472.765
11/14/2019,13:36,1472.775,1472.908,1472.735,1472.885
11/14/2019,13:37,1472.865,1472.865,1472.455,1472.455
11/14/2019,13:38,1472.438,1472.555,1472.395,1472.455
11/14/2019,13:39,1472.465,1472.608,1472.378,1472.378
11/14/2019,13:40,1472.378,1472.715,1472.378,1472.708
11/14/2019,13:41,1472.708,1473.048,1472.665,1472.965
11/14/2019,13:42,1473.008,1473.108,1472.255,1472.255
11/14/2019,13:43,1472.248,1472.408,1472.228,1472.325
11/14/2019,13:44,1472.348,1472.508,1472.348,1472.508
11/14/2019,13:45,1472.465,1472.645,1472.465,1472.475
11/14/2019,13:46,1472.448,1472.448,1472.135,1472.335
11/14/2019,13:47,1472.365,1472.408,1472.265,1472.308
11/14/2019,13:48,1472.275,1472.485,1472.275,1472.365
11/14/2019,13:49,1472.365,1472.408,1472.208,1472.348
11/14/2019,13:50,1472.335,1472.508,1472.308,1472.495
11/14/2019,13:51,1472.505,1472.675,1472.375,1472.675
11/14/2019,13:52,1472.435,1472.518,1472.278,1472.355
11/14/2019,13:53,1472.348,1472.458,1472.278,1472.295
11/14/2019,13:54,1472.288,1472.348,1472.228,1472.228
11/14/2019,13:55,1472.165,1472.508,1472.038,1472.418
11/14/2019,13:56,1472.438,1472.978,1472.408,1472.755
11/14/2019,13:57,1472.748,1474.428,1472.708,1473.948
11/14/2019,13:58,1473.928,1474.535,1473.075,1473.478
11/14/2019,13:59,1473.515,1473.975,1473.318,1473.815
11/14/2019,14:00,1473.815,1474.005,1472.445,1472.555
11/14/2019,14:01,1472.575,1473.155,1472.465,1473.155
11/14/2019,14:02,1473.188,1473.355,1472.965,1473.175
11/14/2019,14:03,1473.168,1473.168,1472.875,1472.965
11/14/2019,14:04,1472.965,1472.975,1472.595,1472.685
11/14/2019,14:05,1472.675,1472.685,1472.005,1472.075
11/14/2019,14:06,1472.065,1472.295,1471.965,1472.125
11/14/2019,14:07,1472.195,1472.195,1471.795,1471.795
11/14/2019,14:08,1471.795,1472.075,1471.655,1472.065
11/14/2019,14:09,1472.065,1472.195,1471.865,1471.965
11/14/2019,14:10,1471.945,1472.015,1471.625,1471.715
11/14/2019,14:11,1471.685,1472.185,1471.655,1472.155
11/14/2019,14:12,1472.158,1472.195,1471.835,1471.855
11/14/2019,14:13,1471.825,1471.895,1471.748,1471.885
11/14/2019,14:14,1471.888,1471.895,1471.698,1471.748
11/14/2019,14:15,1471.765,1471.795,1471.465,1471.685
11/14/2019,14:16,1471.675,1471.815,1471.595,1471.765
11/14/2019,14:17,1471.775,1471.775,1471.465,1471.475
11/14/2019,14:18,1471.535,1471.575,1471.375,1471.485
11/14/2019,14:19,1471.515,1471.665,1471.475,1471.588
11/14/2019,14:20,1471.588,1471.688,1471.275,1471.335
11/14/2019,14:21,1471.295,1471.295,1471.118,1471.118
11/14/2019,14:22,1471.118,1471.365,1471.118,1471.248
11/14/2019,14:23,1471.268,1471.548,1471.248,1471.515
11/14/2019,14:24,1471.465,1471.725,1471.345,1471.665
11/14/2019,14:25,1471.668,1471.865,1471.665,1471.848
11/14/2019,14:26,1471.835,1471.855,1471.655,1471.675
11/14/2019,14:27,1471.655,1471.975,1471.618,1471.865
11/14/2019,14:28,1471.868,1472.055,1471.745,1471.895
11/14/2019,14:29,1471.898,1471.965,1471.705,1471.705
11/14/2019,14:30,1471.708,1471.845,1471.655,1471.655
11/14/2019,14:31,1471.688,1471.988,1471.688,1471.965
11/14/2019,14:32,1471.965,1471.965,1471.645,1471.648
11/14/2019,14:33,1471.695,1471.808,1471.595,1471.645
11/14/2019,14:34,1471.665,1471.665,1471.525,1471.608
11/14/2019,14:35,1471.608,1471.775,1471.575,1471.745
11/14/2019,14:36,1471.735,1471.735,1471.458,1471.485
11/14/2019,14:37,1471.465,1471.675,1471.385,1471.395
11/14/2019,14:38,1471.395,1471.395,1471.185,1471.265
11/14/2019,14:39,1471.268,1471.285,1471.165,1471.205
11/14/2019,14:40,1471.185,1471.205,1471.105,1471.165
11/14/2019,14:41,1471.165,1471.265,1471.065,1471.175
11/14/2019,14:42,1471.155,1471.228,1471.045,1471.058
11/14/2019,14:43,1471.048,1471.095,1470.908,1470.908
11/14/2019,14:44,1470.908,1470.995,1470.815,1470.875
11/14/2019,14:45,1470.895,1471.228,1470.895,1470.968
11/14/2019,14:46,1470.965,1470.985,1470.715,1470.775
11/14/2019,14:47,1470.775,1470.945,1470.748,1470.835
11/14/2019,14:48,1470.768,1470.928,1470.555,1470.928
11/14/2019,14:49,1470.848,1471.085,1470.758,1471.085
11/14/2019,14:50,1471.095,1471.115,1470.958,1471.095
11/14/2019,14:51,1471.128,1471.255,1471.128,1471.185
11/14/2019,14:52,1471.205,1471.255,1471.075,1471.205
11/14/2019,14:53,1471.205,1471.285,1471.195,1471.285
11/14/2019,14:54,1471.285,1471.405,1471.285,1471.385
11/14/2019,14:55,1471.375,1471.425,1471.278,1471.395
11/14/2019,14:56,1471.405,1471.635,1471.378,1471.605
11/14/2019,14:57,1471.605,1471.645,1471.475,1471.525
11/14/2019,14:58,1471.515,1471.635,1471.455,1471.475
11/14/2019,14:59,1471.465,1471.545,1471.275,1471.375
11/14/2019,15:00,1471.355,1471.555,1471.065,1471.075
11/14/2019,15:01,1471.078,1471.115,1470.955,1470.955
11/14/2019,15:02,1470.975,1470.995,1470.708,1470.795
11/14/2019,15:03,1470.775,1470.985,1470.775,1470.828
11/14/2019,15:04,1470.828,1471.005,1470.675,1470.995
11/14/2019,15:05,1470.985,1471.028,1470.895,1471.025
11/14/2019,15:06,1471.045,1471.055,1470.905,1470.955
11/14/2019,15:07,1470.928,1471.065,1470.795,1470.905
11/14/2019,15:08,1470.885,1470.985,1470.735,1470.765
11/14/2019,15:09,1470.745,1470.885,1470.665,1470.855
11/14/2019,15:10,1470.875,1470.895,1470.785,1470.795
11/14/2019,15:11,1470.828,1471.115,1470.765,1471.095
11/14/2019,15:12,1471.115,1471.335,1471.065,1471.285
11/14/2019,15:13,1471.305,1471.425,1471.158,1471.215
11/14/2019,15:14,1471.158,1471.235,1471.015,1471.045
11/14/2019,15:15,1471.025,1471.328,1471.005,1471.285
11/14/2019,15:16,1471.285,1471.355,1471.028,1471.065
11/14/2019,15:17,1471.055,1471.128,1470.885,1471.128
11/14/2019,15:18,1471.135,1471.528,1471.135,1471.485
11/14/2019,15:19,1471.485,1471.495,1471.065,1471.085
11/14/2019,15:20,1471.065,1471.185,1470.965,1471.175
11/14/2019,15:21,1471.175,1471.435,1471.155,1471.195
11/14/2019,15:22,1471.195,1471.355,1471.058,1471.058
11/14/2019,15:23,1471.068,1471.255,1470.955,1470.955
11/14/2019,15:24,1470.975,1471.028,1470.885,1470.995
11/14/2019,15:25,1470.995,1471.195,1470.975,1471.145
11/14/2019,15:26,1471.135,1471.145,1471.005,1471.065
11/14/2019,15:27,1471.065,1471.128,1471.045,1471.048
11/14/2019,15:28,1471.058,1471.095,1470.778,1470.895
11/14/2019,15:29,1470.915,1470.928,1470.785,1470.895
11/14/2019,15:30,1470.885,1470.928,1470.725,1470.755
11/14/2019,15:31,1470.745,1470.928,1470.715,1470.785
11/14/2019,15:32,1470.828,1470.828,1470.528,1470.528
11/14/2019,15:33,1470.528,1470.548,1470.165,1470.165
11/14/2019,15:34,1470.168,1470.648,1470.065,1470.628
11/14/2019,15:35,1470.635,1470.728,1470.528,1470.535
11/14/2019,15:36,1470.555,1470.665,1470.465,1470.485
11/14/2019,15:37,1470.495,1470.695,1469.968,1470.035
11/14/2019,15:38,1470.058,1470.118,1469.965,1470.018
11/14/2019,15:39,1470.018,1470.135,1469.955,1470.115
11/14/2019,15:40,1470.118,1470.215,1470.025,1470.078
11/14/2019,15:41,1470.068,1470.345,1469.948,1470.108
11/14/2019,15:42,1470.108,1470.208,1470.065,1470.075
11/14/2019,15:43,1470.085,1470.155,1470.005,1470.005
11/14/2019,15:44,1470.008,1470.015,1469.728,1469.808
11/14/2019,15:45,1469.808,1470.008,1469.728,1469.875
11/14/2019,15:46,1469.885,1470.015,1469.658,1469.908
11/14/2019,15:47,1469.875,1470.135,1469.865,1470.135
11/14/2019,15:48,1470.165,1470.265,1469.765,1469.788
11/14/2019,15:49,1469.805,1470.085,1469.795,1470.085
11/14/2019,15:50,1470.108,1470.325,1469.935,1470.285
11/14/2019,15:51,1470.295,1470.295,1470.125,1470.145
11/14/2019,15:52,1470.175,1470.385,1470.145,1470.245
11/14/2019,15:53,1470.225,1470.225,1470.008,1470.085
11/14/2019,15:54,1470.065,1470.205,1469.995,1470.205
11/14/2019,15:55,1470.225,1470.275,1470.115,1470.115
11/14/2019,15:56,1470.105,1470.195,1470.105,1470.155
11/14/2019,15:57,1470.175,1470.575,1470.145,1470.565
11/14/2019,15:58,1470.575,1470.575,1470.325,1470.355
11/14/2019,15:59,1470.375,1470.775,1470.365,1470.705
11/14/2019,16:00,1470.695,1470.695,1470.285,1470.595
11/14/2019,16:01,1470.605,1470.655,1470.545,1470.545
11/14/2019,16:02,1470.545,1470.655,1470.545,1470.655
11/14/2019,16:03,1470.655,1470.835,1470.655,1470.785
11/14/2019,16:04,1470.775,1470.855,1470.745,1470.845
11/14/2019,16:05,1470.815,1470.865,1470.745,1470.745
11/14/2019,16:06,1470.745,1470.745,1470.635,1470.635
11/14/2019,16:07,1470.665,1470.685,1470.645,1470.685
11/14/2019,16:08,1470.685,1470.685,1470.615,1470.665
11/14/2019,16:09,1470.675,1470.685,1470.675,1470.685
11/14/2019,16:10,1470.685,1470.705,1470.635,1470.675
11/14/2019,16:11,1470.665,1470.685,1470.615,1470.675
11/14/2019,16:12,1470.675,1470.685,1470.615,1470.625
11/14/2019,16:13,1470.685,1470.765,1470.685,1470.725
11/14/2019,16:14,1470.745,1471.025,1470.745,1471.025
11/14/2019,16:15,1471.025,1471.045,1470.835,1470.835
11/14/2019,16:16,1470.855,1470.855,1470.705,1470.805
11/14/2019,16:17,1470.825,1470.825,1470.735,1470.745
11/14/2019,16:18,1470.805,1470.805,1470.805,1470.805
11/14/2019,16:19,1470.815,1470.815,1470.805,1470.805
11/14/2019,16:20,1470.835,1470.835,1470.575,1470.745
11/14/2019,16:21,1470.745,1470.755,1470.708,1470.745
11/14/2019,16:22,1470.755,1470.775,1470.685,1470.685
11/14/2019,16:23,1470.605,1470.605,1470.595,1470.595
11/14/2019,16:24,1470.605,1470.715,1470.585,1470.715
11/14/2019,16:25,1470.705,1470.715,1470.635,1470.705
11/14/2019,16:27,1470.705,1470.725,1470.705,1470.725
11/14/2019,16:28,1470.775,1470.835,1470.775,1470.785
11/14/2019,16:29,1470.815,1470.995,1470.815,1470.995
11/14/2019,16:30,1470.965,1471.035,1470.915,1470.985
11/14/2019,16:31,1470.985,1470.995,1470.895,1470.895
11/14/2019,16:32,1470.895,1470.975,1470.895,1470.975
11/14/2019,16:33,1470.985,1471.035,1470.985,1471.035
11/14/2019,16:34,1471.035,1471.035,1471.005,1471.035
11/14/2019,16:35,1471.035,1471.075,1471.005,1471.015
11/14/2019,16:36,1471.005,1471.035,1470.995,1470.995
11/14/2019,16:37,1470.995,1471.045,1470.935,1470.945
11/14/2019,16:38,1470.945,1470.945,1470.895,1470.905
11/14/2019,16:39,1470.895,1471.205,1470.885,1471.185
11/14/2019,16:40,1471.145,1471.295,1471.145,1471.275
11/14/2019,16:41,1471.285,1471.285,1471.185,1471.185
11/14/2019,16:42,1471.195,1471.195,1471.105,1471.195
11/14/2019,16:43,1471.195,1471.195,1471.165,1471.165
11/14/2019,16:44,1471.175,1471.175,1471.035,1471.035
11/14/2019,16:45,1470.965,1471.055,1470.938,1471.038
11/14/2019,16:46,1471.038,1471.038,1470.948,1471.038
11/14/2019,16:47,1471.028,1471.028,1470.938,1470.938
11/14/2019,16:48,1470.948,1471.038,1470.938,1471.038
11/14/2019,16:49,1471.038,1471.038,1471.038,1471.038
11/14/2019,16:50,1471.038,1471.138,1470.838,1470.848
11/14/2019,16:51,1470.898,1470.898,1470.848,1470.898
